id,created_at,text
827735749181181952,2017-02-04 04:29:15,RT @Notobolshevism: @realDonaldTrump I supported you and voted for you. Please don't get us in a goddam war your first freaking year.
827735270753783808,2017-02-04 04:27:21,"RT @ksrs28Shane: @realDonaldTrump How long can I keep defending the fact I honorably voted for you, Then see a Washington Judge tell you ho…"
827735143821488128,2017-02-04 04:26:51,RT @kjean026: @realDonaldTrump Pls tell me u did not ok removing records related to Animal Welfare. I voted for you. This will change my vo…
827735036275392512,2017-02-04 04:26:25,"RT @elle_n90: I'm petty and small-minded and vindictive enough that @Trump_Regrets is giving me vicious, bitter, malicious satisfaction. #I…"
827693237368397824,2017-02-04 01:40:20,RT @KhadafiBlue: @realDonaldTrump ok yall jumping on me because i voted for Trump bad mistake but some of yall did not even vote and that i…
827693197799342084,2017-02-04 01:40:10,RT @voiceofforex: I voted for trump but seriously I'm starting to get nervous. @realDonaldTrump # jobs #focus #presidential #growup https:/…
827691742006747137,2017-02-04 01:34:23,She knows how to prioritize 😉 https://t.co/Xz0ZKfWjs4
827690598756974592,2017-02-04 01:29:51,"@realDonaldTrump I have to say Donald, I love your insane ramblings. They keep me in business."
827680018079838212,2017-02-04 00:47:48,RT @robtee2106: @realDonaldTrump mr trump. it's  been only 2 weeks but feels like 2 yrs. please don't make me sorry I supported you.
827679869140082688,2017-02-04 00:47:13,"RT @visionary831: @realDonaldTrump  I supported you President Trump because you were the NO WARS Presidential Candidate so WHAT""S GOING ON…"
827679709710385152,2017-02-04 00:46:34,RT @Koraking: @realDonaldTrump stop acting like Hitler. I supported you all the way. But your actions are making me ashamed. The way U R do…
827679584929927168,2017-02-04 00:46:05,"RT @prasad_008007: DEAR @realDonaldTrump, Now you are BEHAVING like my GRANDMAA. I haven't expected this from U, because I believed in you…"
827679523953111040,2017-02-04 00:45:50,RT @tamraakanana: @realDonaldTrump are you serious? Your going to bring on world war 3 and want to blame it on others. Appalling to think I…
827658168683593728,2017-02-03 23:20:59,RT @malatesta_patti: @realDonaldTrump disturbing how immature our President acts. I voted for you please don't make me regret it. Maybe you…
827658035950665731,2017-02-03 23:20:27,RT @jooolze: @realDonaldTrump STOP!! Seriously!You are embarrasing  I am ashamed now that I voted for you I didn't know you were going to a…
827657945840226305,2017-02-03 23:20:06,RT @DianeHolsomback: @realDonaldTrump I am getting to the point that I am sorry I voted for you!
827657625647079426,2017-02-03 23:18:49,RT @bradjr: @realDonaldTrump I voted for you but what is wrong with you?...it maybe true.... but you sit in a different chair now.....
827657274105663488,2017-02-03 23:17:25,RT @marc_mlblits1: @realDonaldTrump I voted for you and now you have embarrassed us all and America! Act like a president &amp; businessman.
827656105161609216,2017-02-03 23:12:47,RT @ted_karman: @realDonaldTrump weak! Again used Obamas foreplanning to block what?  Not the nuclear deal. I voted for you and am disappoi…
827655966539862018,2017-02-03 23:12:14,RT @ammar_azez: @realDonaldTrump Mr. president i voted for you from US embassy in Iraq and now my wife can not enter to US with me
827421831544074240,2017-02-03 07:41:52,RT @nastynatebiller: @jodyavirgan I finally regret voting for him - took til this
827364936267489280,2017-02-03 03:55:47,RT @smoothdelicious: @PrisonPlanet @TheTruth_789 well why didn't trump ban muslims from Saudi Arabia? I wouldve supported it 100%. I regret…
827363942523600896,2017-02-03 03:51:50,RT @Becktul: I didnt think Trump would actually put a Muslim ban and thought it was for the Media... I regret voting for him and for not se…
827362815778365440,2017-02-03 03:47:21,"RT @6129985813r: @WCCO why ban innocent people? AM from south Sudan ,did WE attack America what so ever? I regret voting for you.Mr Trump.I"
827342957653192706,2017-02-03 02:28:27,"RT @AliNaji85: @realDonaldTrump as supporter, I'm losing faith in you. U wasting time by making unnecessary conflicts. U won so focus on Un…"
827328007324971008,2017-02-03 01:29:02,"RT @CraigMoyle1: @realDonaldTrump I voted for you, wish I didn't: you don't ban Saudi Arabia? They fund, teach and carry out 911? You are b…"
827327755075383305,2017-02-03 01:28:02,RT @nolenkell: Hey @POTUS @realDonaldTrump I fucking voted for you so unfuck urself and get the fuck off of social media. U r blowing it. S…
827295553579016193,2017-02-02 23:20:05,RT @ileana_828: @realDonaldTrump you make no sense to me.. Each day I slowly regret my vote.. I really thought you could change this countr…
827294880313573380,2017-02-02 23:17:24,RT @oscarmike442: @realDonaldTrump @samsung @axios I voted for you but Devos is a disgrace. A terrible choice for our kids. Your first yuge…
827246673529360384,2017-02-02 20:05:51,RT @followishti: @realDonaldTrump PLEASE STOP THIS MADNESS I SUPPORTED YOU FOR FUCKS SAKE! STOP KILLING THE ENVIRONMENT STOP THIS INSANE BA…
827246327096549378,2017-02-02 20:04:28,RT @JuneJoyce16: @realDonaldTrump   I voted for you. Don't make me sorry!  This Schwarzenegger thing is making you look small not President…
827246037660205056,2017-02-02 20:03:19,RT @KhadafiBlue: @realDonaldTrump but i now realize my mistake in voting for you.
827245974556930050,2017-02-02 20:03:04,RT @GypsyDesert: I know I have made a huge huge mistake by voting for .@realDonaldTrump .Never thought of him being this reckless! Missing…
827219370820640770,2017-02-02 18:17:21,"RT @SjSrwillis06: @realDonaldTrump I supported you, BUT they aren't illegal immigrants, they are refugees!!  There is a difference."
827208217000345600,2017-02-02 17:33:02,"RT @alwayne96: @realDonaldTrump I fucking regret voting for you, a illiterate 5 year old."
827208051673415682,2017-02-02 17:32:22,RT @ileana_828: @realDonaldTrump why be thankful when it was money that it was money owed to them ? I really regret voting for you ! You're…
827207427124768770,2017-02-02 17:29:54,RT @y0mamasec: @realDonaldTrump how about we send your wife back to her country? Sorry I voted for u
827207358061346816,2017-02-02 17:29:37,RT @CarrieWheeler3: @Trel67 @realDonaldTrump That's because he's a jerk and I'm really sorry I voted for him.. I should have voted for Jill…
827207307293491200,2017-02-02 17:29:25,RT @Tani98245: @realDonaldTrump don't look now but YOU are a bad dude! i am SO sorry i voted 4 u. your alternative reality is shameful.
827206417895530496,2017-02-02 17:25:53,RT @R25939411Sharon: @realDonaldTrump   I voted for you because you are a great business man. But when you speak sometimes you scare the he…
827206326832988161,2017-02-02 17:25:31,"RT @rtxNewsGroup: FUCK YOU @realDonaldTrump 

I VOTED FOR YOU BUT NOW I'M RABID!
https://t.co/ribFlrQyBV https://t.co/bwALB9NHfg"
827205178940129280,2017-02-02 17:20:58,RT @surfnjohn: @realDonaldTrump when will you f'n grow up? I voted for you but your stupid comments re the apprentice show as POTUS! Really?
827205147474399233,2017-02-02 17:20:50,"RT @DanielJLorente: @realDonaldTrump I voted for you and believed in you, but when you say things like this, it makes me wonder if you're b…"
827204960202919936,2017-02-02 17:20:05,RT @ricantw: @realDonaldTrump I voted for you but man do you actions in Presidential Manner! Your execution of your actions is embarrassing!
827022020701462528,2017-02-02 05:13:09,RT @BigSportsGuy420: @realDonaldTrump wow took u no time to pick up on this Seriously ashamed I voted for you please do us a favor step dow…
827021934005219329,2017-02-02 05:12:49,RT @HoffmanMichaelA: @realDonaldTrump I voted for you but if you start war with Iran all bets are off. Saudis are #1 supporters of ISIS ter…
827021822747099136,2017-02-02 05:12:22,"Not a regret, but WTF https://t.co/9tsRiBtdGK"
827021517800296448,2017-02-02 05:11:09,RT @osirus096: @realDonaldTrump I can't believe that I voted for you. You truly are a fucking moron.
826985149732679680,2017-02-02 02:46:38,RT @pfeiferjohn14: @happypants666 @BuJournalist @realDonaldTrump same. B8ggest regret of my life was voting for trump. He's pure evil.
826984741790420992,2017-02-02 02:45:01,RT @Wadinator1: @realDonaldTrump it's a Muslim ban! Terrorists live among us! American born citizens. Check history. 911 were from Saudi. R…
826968258406408192,2017-02-02 01:39:31,RT @JpopGirl: @realDonaldTrump I voted for you I should have voted for Hillary  I hang my head in shame and no longer proud to be an Americ…
826968095789035520,2017-02-02 01:38:53,"RT @LuckyLadyLyft: @realDonaldTrump I voted for her but your our President now and I'm pulling for you. Please stop, think,  and use advise…"
826967922144866308,2017-02-02 01:38:11,RT @mworobec: @seanhannity @realDonaldTrump I voted for you Trump. We will remove you from office if you turn your back on Ukraine. I Promi…
826967814359638016,2017-02-02 01:37:45,RT @Alvinclarke11: @realDonaldTrump I supported let's make America great again. That stunt you pull this weekend was far from the truth. Tr…
826967641495572480,2017-02-02 01:37:04,RT @rehabali: @realDonaldTrump  i voted for you Mr President. But after your dission of  7 countries  only only. I don't trust your dission…
826967612051619840,2017-02-02 01:36:57,RT @BigSportsGuy420: @realDonaldTrump I'm so ashamed I voted for you. York first 8 days have been a disgrace seriously what the hell is wro…
826967304290365441,2017-02-02 01:35:44,RT @Dwiley35Wiley: @realDonaldTrump I voted for you and DeVos is a BAD BAD choice! Your suppose to drain the swamp not add to it. 👎👎👎👎
826967283419447297,2017-02-02 01:35:39,"RT @bobjohnson1968: @realDonaldTrump i voted for you and had high hopes, but your tweets make you look so bad i cant even question why the…"
826866959685918723,2017-02-01 18:57:00,"RT @JDuffVNVet: @realDonaldTrump You have lost my support with your shoddy rollout of executive orders.  Please, Aim before you Shoot!  Yik…"
826866331295301632,2017-02-01 18:54:30,RT @powopzibrad: @realDonaldTrump dude I used to support you but seriously you lost my support.
826865904558473217,2017-02-01 18:52:48,RT @realCaseyB: @realDonaldTrump I voted for you and support you but the Dakota pipeline!?  Ever heard of the clean water act of 1972? Dont…
826865195146420224,2017-02-01 18:49:59,RT @robblissnyc: .@realDonaldTrump I voted for you and now you're making @BetsyDeVos education secretary?! She's the worst!!
826864687254032388,2017-02-01 18:47:58,RT @mworobec: @realDonaldTrump I voted for you what are you doing to my people in Ukraine are you fucking kidding me
826864344797499407,2017-02-01 18:46:36,RT @Dannnnnn69: @realDonaldTrump I voted for you.. I'm disappointed.. I'm an American. This seems illogical to me and un-American.
826863300134785028,2017-02-01 18:42:27,RT @bader0906: @realDonaldTrump gbader0906. I voted for you but am very unhappy with your choice of secretary of Educarion.  Very disappoin…
826785293705629696,2017-02-01 13:32:29,"RT @adampally: Follow @Trump_Regrets it truly is something I believe would really piss off @POTUS if it had say, 3 million followers?"
826664093444603904,2017-02-01 05:30:53,RT @JeppydoveJeff: @realDonaldTrump Im starting to regret voting for Mr. Trump. Feels like i been conned. Hope not. Please make america gre…
826662845131681794,2017-02-01 05:25:55,RT @RayMan962: @realDonaldTrump It took 11 days to make me regret my vote.  I refuse to salute the Rainbow Flag. I should have known you we…
826655426385178624,2017-02-01 04:56:26,RT @jay_obeirne: @realDonaldTrump @ABC your taking us yo hell in a hand basket. Your a wasted vote just like my vote for Bush was!
826647998373441537,2017-02-01 04:26:55,RT @ConnorJame: @realDonaldTrump I voted for you cos I thought maybe it was a good idea to shake things up a bit in politics. Biggest regre…
826641296139943937,2017-02-01 04:00:17,"RT @jackmackie46: @KellyannePolls I am so deeply ashamed I voted for this vain, lying man-not a man, a spoiled toddler."
826638439806283776,2017-02-01 03:48:56,RT @1969poppop: #pelositownhall I'm a Republican &amp; due to trumps actions im ashamed that I voted &amp; campaigned 4 him This is not what I vote…
826614730429198337,2017-02-01 02:14:44,"RT @Alvinclarke11: @realDonaldTrump I supported you, but I also know right from wrong. Are you going to persecute all muslims for the wrong…"
826604029472100354,2017-02-01 01:32:12,RT @dvriese: @realDonaldTrump No - you are wrong.  I supported you and the brashness of your political campaign  is not acceptable as our P…
826581745772400640,2017-02-01 00:03:39,RT @GypsyDesert: Suddenly .@HillaryClinton 's Division makings looks sane compared to those of .@realDonaldTrump 's. I want my VOTE BACK!
826581700323004420,2017-02-01 00:03:29,RT @Cmwissel: @POTUS @realDonaldTrump You are the Worst President Ever! I want my vote back! You are not a king! @NBCNightlyNews @kcranews
826578994778734593,2017-01-31 23:52:44,"RT @Chrispa10304773: @realDonaldTrump cmon Trump, stop with the name calling and unite us, I voted for you but I thought you would quit twe…"
826578747168063488,2017-01-31 23:51:45,RT @Versailles56: @realDonaldTrump I voted for you.  You are making me regret it.
826571533581705216,2017-01-31 23:23:05,RT @Troybaker56: @realDonaldTrump Come on Donald! I voted for you but now you are beginning to act stupid. It's time for you to shape up!
826570666530992131,2017-01-31 23:19:38,"RT @MaryOsborne8: @realDonaldTrump I voted for you, but may not do it again. Shaming individuals who disagree with you is unconscionable an…"
826568624001400833,2017-01-31 23:11:31,RT @giveen: @realDonaldTrump I voted for you. I gave you a chance. But you are violating multiple Constitutional Amendments.
826565580815814659,2017-01-31 22:59:25,"RT @darkangel2200: Mr. president, I voted for you..! Now my wife can't come back after her visit to YEMEN.   @realDonaldTrump #NoBanNoWall"
826435735020507136,2017-01-31 14:23:28,RT @lindawill74: @realdonaldtrump I voted for you expecting someone to shake up DC but was wrong. I regret voting for you. Your muslim ban…
826435538404200448,2017-01-31 14:22:41,RT @truthbrulee: @realDonaldTrump Mr president it's time to fire Steve bannon I voted for you not him ??!!!!???!!!
826435460960366592,2017-01-31 14:22:22,RT @Sorrells2Don: @realDonaldTrump ashamed I voted for you!
826435126653493250,2017-01-31 14:21:03,RT @gottagiva: @realDonaldTrump We do not need this. You are embassing our country. I voted for you.Please do not make me think I made.a mi…
826297559043993600,2017-01-31 05:14:24,RT @SwordfishParm: After realizing I supported and voted for @realDonaldTrump I am never drinking again. Worst drunk decision I ever made.…
826297475443130370,2017-01-31 05:14:04,RT @virgosiempre1: @realDonaldTrump I voted for you but concerned with your adversary stance with CNN.Jim Acosta unbiased reporter.spicer s…
826297355989295104,2017-01-31 05:13:36,RT @songlibah: @realDonaldTrump So here you go. People calling you Bannon's puppet. He does NOT belong on the NSC...and I voted for you. ht…
826296661995565056,2017-01-31 05:10:50,RT @BeatoBrandy: @realDonaldTrump shame on you.I voted for you I understand what ur trying 2 do but ur approach is wrong! You need to addre…
826296620627140608,2017-01-31 05:10:40,"RT @saltracey: @POTUS out of line sir, I voted for you
 You could have just suspended the refugees but all you did was piss off 60% of Amer…"
826296555963551747,2017-01-31 05:10:25,RT @KingInk416: @realDonaldTrump I voted for you and I regret it 100%. It won't happen again in 4 years.
826276206404370435,2017-01-31 03:49:33,RT @zemantoni: @realDonaldTrump Mr. President I voted for you but what you are doing to the Indians with the pipeline is sickening be a hum…
826257257625243648,2017-01-31 02:34:15,"RT @unfilteredguy1: @realDonaldTrump I voted for you! But, is there not a BETTER way then a TOTAL blockade if immigration from those countr…"
826255504628412419,2017-01-31 02:27:18,RT @bphillips1174: @realDonaldTrump I am ashamed that I ever voted for you.
826252881254895624,2017-01-31 02:16:52,RT @kissapittman: @realDonaldTrump I voted for you. I will turn my back on you if you take away LBGT rights! They deserve them.
826250164058914817,2017-01-31 02:06:04,"RT @4fam_p: @realDonaldTrump disgusting, embarrassment is all I can see when I look at you. And I voted for you!! Wow"
826112843019874304,2017-01-30 17:00:24,RT @003avalanche: @realDonaldTrump I voted for you...I DID NOT VOTE FOR BANNON...Mr.PREZ. YOU MUST GET RID OF HIM. HE IS MAKING YOU LOOK LI…
826082934947971073,2017-01-30 15:01:34,"RT @DerrylBenson: @realDonaldTrump @TheBrodyFile @CBNNews I voted for you. Now I'm ashamed. You are sociopath, liar, Egomaniac, Racist, UnA…"
826059716358967299,2017-01-30 13:29:18,RT @gtyrolt: I regret voting for Trump.
826058527936540672,2017-01-30 13:24:35,RT @smoothdelicious: @YoungDems4Trump @MiddleEastEye why not ban the muslims from Saudi Arabia? The ones responsible for 9/11? I regret vot…
826033600432840704,2017-01-30 11:45:31,RT @KEEMSTAR: I'm a Trump supporter &amp; I really hate this #MuslimBan can we please walk this back @realDonaldTrump it does not feel right.
826033508967710721,2017-01-30 11:45:10,RT @KellyKranstuber: @realDonaldTrump @POTUS your executive order to ban immigrants and refugees from #USA is not why I voted for you. #buy…
825992751091163136,2017-01-30 09:03:12,RT @y0mamasec: @realDonaldTrump sure just piss Russia off so they can use their nuclear weapons on us. We're all doomed!! Ugh why did I vot…
825989422596362241,2017-01-30 08:49:59,RT @KellyKranstuber: I voted for @realDonaldTrump but this is too much. Muslims don't create all terrorist attacks. #NoHate #NoFear #muslim…
825983462008053760,2017-01-30 08:26:18,"RT @JoIyneJoestar: @realDonaldTrump Come on man, I voted for you... don't let me down, I'm starting to regret even voting for you, this isn…"
825983419251380224,2017-01-30 08:26:07,RT @virgosiempre1: @realDonaldTrump I voted for you but am feeling overwhelmed with all your actions in one week.BANNON MUST GO.Nobody want…
825943569923969025,2017-01-30 05:47:47,RT @me2017: @POTUS give me my vote back. You lied!You have business with Saudis&amp; Emiratis who did 9/11 by targeting proAmerican Iranians yo…
825940507020951552,2017-01-30 05:35:36,RT @PscheidtRoman: @realDonaldTrump you know you stack your cabinet with everyone rich not a common man among you're an embarrassment I wan…
825929572055146496,2017-01-30 04:52:09,"RT @king_debate: I voted for @realDonaldTrump b/c he was NOT a lifetime politician. But his always saying ""enjoy"" shows he too is just a po…"
825928729520173056,2017-01-30 04:48:48,RT @FrogNelson: @realDonaldTrump I voted for you but cannot support a liar.  You were suppose to get rid of Obama's illegal Executive Actio…
825911876227887110,2017-01-30 03:41:50,RT @openculture: Twitter account called @Trump_Regrets retweets everyone who regrets voting for Trump. Wish they bothered to think in Novem…
825911167746981888,2017-01-30 03:39:01,RT @PINKYPIE41: @realDonaldTrump. I voted for you. I wanted change. But not this. The world is watching and we should care.
825910817690378243,2017-01-30 03:37:38,RT @merleb51: @realDonaldTrump I voted for you and you are proving to be a huge disappointment. You cabinet is a joke.   Pay for position.…
825910765009920000,2017-01-30 03:37:25,"RT @DerrylBenson: @realDonaldTrump God, I wish I never voted for you. You are a liar. You are ruining the country and the lives of good peo…"
825891196451090432,2017-01-30 02:19:40,RT @AnthonyEhilebo: #MuslimBan.. I supported trump.. Yes I did.. but I will NEVER support a Clamp down based on Religious Belief.. NEVER!
825890965357424640,2017-01-30 02:18:45,RT @MikeReilly77: @realDonaldTrump what are you doing.  Stop this nonsense now. You can be so good but this out of control. This not what I…
825890884545830912,2017-01-30 02:18:25,"RT @tressairis: @realDonaldTrump I voted for you. You're embarrassing. Stick to jobs, trade, small business and boosting economy. Enough!"
825888351282683906,2017-01-30 02:08:21,"RT @tierneymichele: @realDonaldTrump I defended you until today. This is the biggest mistake you could possibly make, Trump."
825888004690608129,2017-01-30 02:06:59,"RT @RNB1212: @realDonaldTrump Mr. Trump I supported you, I believed in you, but #ISIS is the enemy not the citizens of Iraq. They are the v…"
825887922163433473,2017-01-30 02:06:39,RT @Koraking: @realDonaldTrump stop acting like Hitler. I supported you all the way. But your actions are making me ashamed.
825887693116731393,2017-01-30 02:05:44,RT @wakey1160: @realDonaldTrump  you asshole you are very hated at this time and I voted for you what a mistake Hillary would have been muc…
825887460102119425,2017-01-30 02:04:49,"RT @angelheaart: @realDonaldTrump u disappoint me, u are Hitler! and to think I voted for you!"
825885931051823104,2017-01-30 01:58:44,"RT @iceblademan: @realDonaldTrump As a Christian supporter, I am frankly embarrassed that I voted for you. End this ban now. #StopIgnorance…"
825847448463618048,2017-01-29 23:25:49,RT @amnaahasanii: @Iran @realDonaldTrump u know i regret being a trump supporter now smh so upsetting and not a single saudi is banned the…
825847173451509763,2017-01-29 23:24:44,RT @SwordfishParm: I regret my voting choices and I am deeply sorry America. Fuck @realDonaldTrump. Not my @POTUS. Biggest regret of my lif…
825845867550736386,2017-01-29 23:19:32,RT @Mistify2009: @realDonaldTrump You didn't mention the Jews.  Really. Come on man.  I voted for you don't make me regret it. #worstthinga…
825845716820045824,2017-01-29 23:18:57,RT @JTgetreal: @FoxNews @JudgeJeanine this is appalling it is affecting innocent members of our country. I voted for Mr. President and I am…
825845018241949697,2017-01-29 23:16:10,"RT @BernBrigade: @realDonaldTrump I voted for you and I say your ban on Muslim nations is morally wrong and UnAmerican.  
Mathew 25:31-46"
825842797450248192,2017-01-29 23:07:20,RT @nickhastings78: @realDonaldTrump I should have never voted for you
825842729217310725,2017-01-29 23:07:04,"RT @wkemp138: @realDonaldTrump Sorry Mr Trump (you aren't a President in my book, yet I voted for you), they're true patriots while u are t…"
825742310776385538,2017-01-29 16:28:03,"RT @amcgall: @netanyahu @POTUS I voted for Trump &amp; I am ashamed I did. How can you defend a racist, fascist and narcissistic individual suc…"
825741812329508864,2017-01-29 16:26:04,RT @censoredwoman: @POTUS Could you control yourself already? You're out of control. I'm sorry I voted for you. Won't happen again
825738405736747008,2017-01-29 16:12:32,RT @FeliciaBadillo: I voted for you @realDonaldTrump @POTUS please don't give me #votersremorse WHY would you block U.S. residents from ret…
825738365412716544,2017-01-29 16:12:22,"RT @RaccoonPuppetry: @realDonaldTrump Well Don, I voted for you and have to say you fucked this up pretty badly.  Or was it Bannon?"
825650981060874244,2017-01-29 10:25:08,"RT @JTgetreal: @realDonaldTrump, Mr. President I voted for you. Persian American citizens are the only one suffering. You are punishing you…"
825587816465825794,2017-01-29 06:14:08,"RT @Jimwarner57: @realDonaldTrump Dakota Access Pipeline
President Trump i voted for you Make America Great Again! not to destroy it"
825587735364767744,2017-01-29 06:13:49,RT @JEFFgoblue57: @realDonaldTrump I voted for you but you are a fucking idiot
825587126955802625,2017-01-29 06:11:24,RT @zionfanatic: @RegrettingTrump @Trump_Regrets @realDonaldTrump I am so sorry I voted for you. I am scared to tears para mi familia.
825587077656014848,2017-01-29 06:11:12,RT @thakingDini: @realDonaldTrump now I can't see my uncle for the summer smh I wish I never voted for you...
825587049206054912,2017-01-29 06:11:05,RT @LaurLately: Hey @realDonaldTrump---I voted for you and this shit isn't American. Get it together...I'm trying to have your back #republ…
825586925377581057,2017-01-29 06:10:36,"RT @Tadache: @realDonaldTrump  Gregg Phillips? You do know who he is I hope! C'mon, Mr. President.Don't embarrass those of us who voted for…"
825586446396436480,2017-01-29 06:08:42,RT @dennispmcginn: @realDonaldTrump I voted for you and now my wife of 19 years with green card is afraid you are sending her to concentrat…
825542802033561604,2017-01-29 03:15:16,RT @amcgall: @POTUS Being our champion should not mean acting in a fascist manner.  I voted for you now I'm ashamed due to your ignorance o…
825542459417583616,2017-01-29 03:13:54,"RT @AlexBC997: @realDonaldTrump I supported you all along, now you banned me as dual national? Doesn't make any sense. Ban terrorist! #Musl…"
825542357978378240,2017-01-29 03:13:30,RT @casinolif3: Wish I could take my vote back from @realDonaldTrump racist piece of shit
825527114401214464,2017-01-29 02:12:56,"RT @ChefCarlosDeal: @realDonaldTrump I voted for you, you are a mistake! I've read your books, you are a hypocrite! #regret"
825527073422901248,2017-01-29 02:12:46,RT @BillWPatriots: @realDonaldTrump  You have become a liar and I voted for u - u are creating a global mess.
825525909000175617,2017-01-29 02:08:08,RT @regret_trump: @garymorgan3742 @FoxNews @KellyannePolls @realDonaldTrump i agree i'm ashamed that i fell for his bs and voted for him.
825525843447390210,2017-01-29 02:07:53,RT @yreme_jensen: I regret voting for trump. @realDonaldTrump
825438976098041856,2017-01-28 20:22:42,RT @jT_319: Maybe I shouldn't have voted for trump after all 🤔
825431490511196161,2017-01-28 19:52:57,"We hit 100k followers today! Thanks for spreading the word everyone. To think, people told me the regrets would stop after the inauguration😂"
825425620096151552,2017-01-28 19:29:38,RT @Etheak: @realDonaldTrump I voted for you.  This is what we get? A butthurt president?? This is not what I voted for.  Toughen up butter…
825425222144839680,2017-01-28 19:28:03,RT @RPouard: @realDonaldTrump Americans are against the Dakota pipeline!! Not what I voted for!!! Bad idea! Bad plan! Please rethink this…
825424434244759553,2017-01-28 19:24:55,RT @AaronMesic: @realDonaldTrump ... you're the President now. I voted for you. This is not what i voted for. Stop caring about nonsense an…
825423887995432960,2017-01-28 19:22:45,RT @WillisAthGA: Damn @realDonaldTrump keeps getting worse every day. Can I take my vote back? #DonaldTrump #potus45 #trumpregrets
825423808857251840,2017-01-28 19:22:26,RT @Chaostheflipper: @realDonaldTrump I voted for you and I now regret it because you are a no good lying Narcississistic moron.  .
825423654234230785,2017-01-28 19:21:49,"RT @ItsAllCancer: @realDonaldTrump Dude, I voted for you, but your MISSPELLINGS and constant obsession over how MEDIA covers you, is PISSIN…"
825422939646545920,2017-01-28 19:18:59,RT @trish_bradshaw: @realDonaldTrump get off of Twitter? You are embarrassed me! I voted for you. Stop .
825422732422701056,2017-01-28 19:18:09,"RT @ItsmonEddy: @realDonaldTrump green card holders turned away at customs this morning? I voted for you man, wtf?"
825422323037650944,2017-01-28 19:16:32,"RT @kristiecastle: @realDonaldTrump I voted for you. Where are Afghanistan, Pakistan, Lebanon &amp; Saudi Arabia on your ban? We don't care abo…"
825421739299635201,2017-01-28 19:14:12,"RT @MaggieBoroumand: @realDonaldTrump I voted for you, I am disappointed bc you banned moslem.Saudi Arabia is main terror ally and not bann…"
825421388789972992,2017-01-28 19:12:49,"RT @WordJulia: @realDonaldTrump I voted for you and regret it immensely. You, Bannon &amp; Spicer are embarrassments to our country."
825299686949023747,2017-01-28 11:09:13,RT @buzzbrewer57: Gee just a couple of days ago i supported you @realdonaldtrump
825273621794942977,2017-01-28 09:25:38,RT @kim_stitc: @Twitter I voted for Trump but his Twitter account is unpresidential &amp; unprofessional. He should be shut down for the safety…
825273248090902529,2017-01-28 09:24:09,"RT @ScottFordTVGuy: Hi sweetie! So, I voted @realDonaldTrump. Yes. I have some regret. I am worried over his vision &amp; dangerous communicati…"
825255941591461888,2017-01-28 08:15:23,"RT @mhhughes: I must say, it's restoring my faith in Republicans to read they wish they hadn't voted for @realDonaldTrump. Read @Trump_Regr…"
825248536090537985,2017-01-28 07:45:58,RT @txfinest13: @realDonaldTrump  I thought we could afford you as president but I realize I made a mistake voting for you. Your word ain't…
825240720126656512,2017-01-28 07:14:54,"RT @jackmackie46: @CongMikeSimpson Sir, I voted for you and I respect you. I voted for the President, and I wish I hadn't. He is unstable a…"
825240022538452992,2017-01-28 07:12:08,"RT @Taylor_A_Wiens: @realDonaldTrump please rethink the wall, i voted for you but the wall I dont agree with, please appeal to the needs of…"
825239905248894976,2017-01-28 07:11:40,"RT @TurtsBlues: @realDonaldTrump water is life! i voted for you, but smarten up! a baby is born in water! #LetsSettleThis"
825210937649004547,2017-01-28 05:16:33,RT @hog97lr: @realDonaldTrump I voted 4 you &amp; now I wish I hadn't. You say your 4 the people but reviving the Dakota Pipeline is a disgrace…
825209361421185025,2017-01-28 05:10:18,RT @Bobbykeysradio: @realDonaldTrump  U lying sack of shit. I voted 4 u. Hiring freeze a the VA? My daddy needs care. You promised to help.
825209111075774465,2017-01-28 05:09:18,"RT @USfullofAs: Let's get moving, what happened to MAGA? I voted 4 @realDonaldTrump and am embarrassed by what the first week has been. Thi…"
825209002254557185,2017-01-28 05:08:52,RT @OvellaNegra11: @realDonaldTrump Can u just stop w/ voter fraud/the attendance at the inauguration? Power doesn't whine. I voted 4 u you…
825208744292339712,2017-01-28 05:07:50,"RT @Bobbykeysradio: @realDonaldTrump I voted for u, now I wonder, did u want to b President?, do you have dementia? Or another 1st, impeach…"
825197123884965893,2017-01-28 04:21:40,RT @420kingofgreen: @realDonaldTrump i want my vote back becouse the guy i voted  for had some balls quit backing down from other leaders a…
825195478002302976,2017-01-28 04:15:08,RT @golfjoshdoughty: @realDonaldTrump you are making me regret voting for you.
825194839016927236,2017-01-28 04:12:35,RT @HerpToTheDerp75: @realDonaldTrump I thought you were giving the country back to us? I regret supporting you @POTUS #notcleaningtheswamp…
825192715566645248,2017-01-28 04:04:09,RT @dailydot: @Trump_Regrets is cataloging all the regretful Trump voters: https://t.co/Ib4R0B2axI https://t.co/tEOoMhG8QE
825190856558776321,2017-01-28 03:56:46,RT @samsha1979: @realDonaldTrump I voted for you jackass but I was so wrong. Can you for once leave Mexico alone!! Concentrate on wiping IS…
825190658356944896,2017-01-28 03:55:58,RT @EdgarFlotte: @realDonaldTrump 20% tax on Mexican imports? WE the consumers will pay for the wall. Now I voted for Trump but that is jus…
825190368656424960,2017-01-28 03:54:49,RT @jordymendoza: .@realDonaldTrump Hey! I voted for U BC U SAID U WERE GOOD AT BUSINESS!!What the hell's this about import taxes on Mexico…
